Date,Price,High,Low,Volume,Last Close,Change,Var%
2012-08-16,2.1345,,,486456.0,2.1345,,
2012-08-15,2.087,,,135375.0,2.087,,
2012-08-14,2.088,,,463972.0,2.088,,
2012-08-13,2.1425,,,121710.0,2.1425,,
2012-08-10,2.1825,,,78033.0,2.1825,,
2012-08-09,2.247,,,67251.0,2.247,,
2012-08-08,2.154,,,72504.0,2.154,,
2012-08-07,2.1925,,,35840.0,2.1925,,
2012-08-06,2.1855,,,48701.0,2.1855,,
2012-08-03,2.2245,,,341401.0,2.2245,,
2012-08-02,2.12,,,148067.0,2.12,,
2012-08-01,2.1395,,,273209.0,2.1395,,
2012-07-31,2.207,,,123191.0,2.207,,
2012-07-30,2.2525,,,112958.0,2.2525,,
2012-07-27,2.2335,,,131741.0,2.2335,,
2012-07-26,2.2005,,,281844.0,2.2005,,
2012-07-25,2.221,,,116565.0,2.221,,
2012-07-24,2.1485,,,264320.0,2.1485,,
2012-07-23,2.289,,,490170.0,2.289,,
2012-07-20,2.287,,,877814.0,2.287,,
2012-07-19,2.264,,,1105779.0,2.264,,
2012-07-18,2.1635,,,283451.0,2.1635,,
2012-07-17,2.1795,,,359622.0,2.1795,,
2012-07-16,2.1515,,,278425.0,2.1515,,
2012-07-13,2.0945,,,534820.0,2.0945,,
2012-07-12,2.0855,,,258956.0,2.0855,,
2012-07-11,2.062,,,616140.0,2.062,,
2012-07-10,2.029,,,358463.0,2.029,,
2012-07-09,2.049,,,1419466.0,2.049,,
2012-07-06,2.012,,,430844.0,2.012,,
2012-07-05,2.006,,,900925.0,2.006,,
2012-07-04,1.9475,,,127758.0,1.9475,,
2012-07-03,1.945,,,242876.0,1.945,,
2012-07-02,1.864,,,719669.0,1.864,,
2012-06-29,1.846,,,395731.0,1.846,,
2012-06-28,1.848,,,312666.0,1.848,,
2012-06-27,1.8565,,,1224860.0,1.8565,,
2012-06-26,1.823,,,1484478.0,1.823,,
2012-06-25,1.8075,,,1408061.0,1.8075,,
2012-06-22,1.716,,,413201.0,1.716,,
2012-06-21,1.701,,,106622.0,1.701,,
2012-06-20,1.648,,,209279.0,1.648,,
2012-06-19,1.6385,,,6851.0,1.6385,,
2012-06-18,1.59,,,22244.0,1.59,,
2012-06-15,1.568,,,33332.0,1.568,,
2012-06-14,1.581,,,21901.0,1.581,,
2012-06-13,1.564,,,75797.0,1.564,,
2012-06-12,1.5695,,,509597.0,1.5695,,
2012-06-11,1.6045,,,29201.0,1.6045,,
2012-06-08,1.604,,,796391.0,1.604,,
2012-06-07,1.606,,,993873.0,1.606,,
2012-06-06,1.579,,,208381.0,1.579,,
2012-06-01,1.617,,,18201.0,1.617,,
2012-05-31,1.65,,,56727.0,1.65,,
2012-05-30,1.6505,,,257362.0,1.6505,,
2012-05-29,1.6795,,,461395.0,1.6795,,
2012-05-28,1.729,,,34308.0,1.729,,
2012-05-25,1.721,,,272305.0,1.721,,
2012-05-24,1.701,,,27201.0,1.701,,
2012-05-23,1.6955,,,160522.0,1.6955,,
2012-05-22,1.7635,,,235533.0,1.7635,,
2012-05-21,1.7885,,,2319323.0,1.7885,,
2012-05-18,1.731,,,3991001.0,1.731,,
2012-05-17,1.6445,,,378806.0,1.6445,,
2012-05-16,1.5755,,,545813.0,1.5755,,
2012-05-15,1.535,,,215801.0,1.535,,
2012-05-14,1.518,,,42170.0,1.518,,
2012-05-11,1.5235,,,387483.0,1.5235,,
2012-05-10,1.522,,,23874.0,1.522,,
2012-05-09,1.532,,,625763.0,1.532,,
2012-05-08,1.563,,,90245.0,1.563,,
2012-05-04,1.534,,,206411.0,1.534,,
2012-05-03,1.563,,,40353.0,1.563,,
2012-05-02,1.595,,,285001.0,1.595,,
2012-05-01,1.6425,,,1811.0,1.6425,,
2012-04-30,1.6455,,,65001.0,1.6455,,
2012-04-27,1.65,,,655589.0,1.65,,
2012-04-26,1.609,,,41774.0,1.609,,
2012-04-25,1.5885,,,865298.0,1.5885,,
2012-04-24,1.632,,,90774.0,1.632,,
2012-04-23,1.592,,,23903.0,1.592,,
2012-04-20,1.589,,,128641.0,1.589,,
2012-04-19,1.591,,,287901.0,1.591,,
2012-04-18,1.5585,,,443408.0,1.5585,,
2012-04-17,1.595,,,51501.0,1.595,,
2012-04-16,1.587,,,68989.0,1.587,,
2012-04-13,1.5905,,,143032.0,1.5905,,
2012-04-12,1.6425,,,143801.0,1.6425,,
2012-04-11,1.6045,,,60381.0,1.6045,,
2012-04-10,1.6545,,,374656.0,1.6545,,
2012-04-05,1.641,,,201.0,1.641,,
2012-04-04,1.6535,,,426701.0,1.6535,,
2012-04-03,1.681,,,18814.0,1.681,,
2012-04-02,1.6735,,,483575.0,1.6735,,
2012-03-30,1.657,,,1434501.0,1.657,,
2012-03-29,1.5925,,,151493.0,1.5925,,
2012-03-28,1.629,,,106501.0,1.629,,
2012-03-27,1.6895,,,266703.0,1.6895,,
2012-03-26,1.713,,,33118.0,1.713,,
2012-03-23,1.667,,,206798.0,1.667,,
2012-03-22,1.6245,,,356918.0,1.6245,,
2012-03-21,1.643,,,71401.0,1.643,,
2012-03-20,1.656,,,49588.0,1.656,,
2012-03-19,1.684,,,501.0,1.684,,
2012-03-16,1.713,,,22716.0,1.713,,
2012-03-15,1.6875,,,277203.0,1.6875,,
2012-03-13,1.66,,,16004.0,1.66,,
2012-03-12,1.667,,,52018.0,1.667,,
2012-03-09,1.645,,,1133285.0,1.645,,
2012-03-08,1.635,,,1000111.0,1.635,,
2012-03-07,1.654,,,43191.0,1.654,,
2012-03-06,1.703,,,29601.0,1.703,,
2012-03-05,1.7265,,,2077708.0,1.7265,,
2012-03-02,1.7115,,,132745.0,1.7115,,
2012-03-01,1.713,,,24874.0,1.713,,
2012-02-29,1.704,,,178805.0,1.704,,
2012-02-28,1.7,,,159696.0,1.7,,
2012-02-27,1.6545,,,70516.0,1.6545,,
2012-02-24,1.628,,,31097.0,1.628,,
2012-02-23,1.6375,,,417686.0,1.6375,,
2012-02-22,1.635,,,212512.0,1.635,,
2012-02-21,1.622,,,106200.0,1.622,,
2012-02-20,1.67,,,48401.0,1.67,,
2012-02-17,1.6445,,,59451.0,1.6445,,
2012-02-16,1.6365,,,414144.0,1.6365,,
2012-02-15,1.646,,,259601.0,1.646,,
2012-02-14,1.639,,,145959.0,1.639,,
2012-02-13,1.653,,,313387.0,1.653,,
2012-02-10,1.6595,,,510828.0,1.6595,,
2012-02-09,1.7065,,,603851.0,1.7065,,
2012-02-08,1.7145,,,160916.0,1.7145,,
2012-02-07,1.714,,,105853.0,1.714,,
2012-02-06,1.7295,,,169292.0,1.7295,,
2012-02-03,1.71,,,1107668.0,1.71,,
2012-02-02,1.747,,,304651.0,1.747,,
2012-02-01,1.7505,,,1074819.0,1.7505,,
2012-01-31,1.7235,,,1046126.0,1.7235,,
2012-01-30,1.672,,,187566.0,1.672,,
2012-01-27,1.694,,,1425711.0,1.694,,
2012-01-26,1.708,,,329598.0,1.708,,
2012-01-25,1.642,,,971329.0,1.642,,
2012-01-24,1.64,,,570986.0,1.64,,
2012-01-20,1.566,,,109101.0,1.566,,
2012-01-19,1.55,,,682364.0,1.55,,
2012-01-18,1.5425,,,31421.0,1.5425,,
2012-01-17,1.569,,,140001.0,1.569,,
2012-01-16,1.5675,,,129901.0,1.5675,,
2012-01-13,1.576,,,262511.0,1.576,,
2012-01-12,1.564,,,221562.0,1.564,,
2012-01-11,1.647,,,93798.0,1.647,,
2012-01-10,1.659,,,122251.0,1.659,,
2012-01-09,1.669,,,34227.0,1.669,,
2012-01-06,1.637,,,42823.0,1.637,,
2012-01-05,1.6535,,,220797.0,1.6535,,
2012-01-04,1.6865,,,338501.0,1.6865,,
2012-01-03,1.7245,,,1534661.0,1.7245,,
2011-12-30,1.6915,,,21001.0,1.6915,,
2011-12-29,1.688,,,1501413.0,1.688,,
2011-12-28,1.6825,,,679968.0,1.6825,,
2011-12-23,1.6235,,,42789.0,1.6235,,
2011-12-22,1.6245,,,81172.0,1.6245,,
2011-12-21,1.5775,,,16154.0,1.5775,,
2011-12-20,1.5725,,,123082.0,1.5725,,
2011-12-19,1.546,,,3004.0,1.546,,
2011-12-16,1.5215,,,305428.0,1.5215,,
2011-12-15,1.5155,,,1045630.0,1.5155,,
2011-12-14,1.5205,,,75728.0,1.5205,,
2011-12-13,1.5665,,,619315.0,1.5665,,
2011-12-12,1.5515,,,71370.0,1.5515,,
2011-12-09,1.531,,,48169.0,1.531,,
2011-12-08,1.5515,,,230595.0,1.5515,,
2011-12-07,1.5765,,,143643.0,1.5765,,
2011-12-06,1.58,,,55160.0,1.58,,
2011-12-05,1.6245,,,212401.0,1.6245,,
2011-12-02,1.632,,,137981.0,1.632,,
2011-12-01,1.5885,,,20261.0,1.5885,,
2011-11-30,1.6075,,,577237.0,1.6075,,
2011-11-29,1.5805,,,66731.0,1.5805,,
2011-11-28,1.5575,,,59595.0,1.5575,,
2011-11-25,1.533,,,123361.0,1.533,,
2011-11-24,1.5435,,,285017.0,1.5435,,
2011-11-23,1.537,,,161049.0,1.537,,
2011-11-22,1.5735,,,237887.0,1.5735,,
2011-11-21,1.5715,,,34162.0,1.5715,,
2011-11-18,1.575,,,1345577.0,1.575,,
2011-11-17,1.622,,,543649.0,1.622,,
2011-11-16,1.6905,,,93050.0,1.6905,,
2011-11-15,1.6625,,,47859.0,1.6625,,
2011-11-14,1.656,,,250460.0,1.656,,
2011-11-11,1.6675,,,51196.0,1.6675,,
2011-11-10,1.739,,,11490.0,1.739,,
2011-11-09,1.7525,,,361251.0,1.7525,,
2011-11-08,1.746,,,10028.0,1.746,,
2011-11-07,1.709,,,679767.0,1.709,,
2011-11-04,1.712,,,84627.0,1.712,,
2011-11-03,1.7275,,,6254.0,1.7275,,
2011-11-02,1.691,,,67907.0,1.691,,
2011-11-01,1.6815,,,358780.0,1.6815,,
2011-10-31,1.694,,,223131.0,1.694,,
2011-10-28,1.759,,,71057.0,1.759,,
2011-10-27,1.694,,,250306.0,1.694,,
2011-10-26,1.6735,,,43345.0,1.6735,,
2011-10-25,1.7245,,,66901.0,1.7245,,
2011-10-24,1.735,,,139855.0,1.735,,
2011-10-21,1.7395,,,341.0,1.7395,,
2011-10-20,1.6835,,,441261.0,1.6835,,
2011-10-19,1.7065,,,60788.0,1.7065,,
2011-10-18,1.694,,,226158.0,1.694,,
2011-10-17,1.694,,,464995.0,1.694,,
2011-10-14,1.681,,,332483.0,1.681,,
2011-10-13,1.649,,,120083.0,1.649,,
2011-10-12,1.695,,,140886.0,1.695,,
2011-10-11,1.7145,,,144460.0,1.7145,,
2011-10-10,1.6755,,,89440.0,1.6755,,
2011-10-07,1.6645,,,677812.0,1.6645,,
2011-10-06,1.68,,,1123792.0,1.68,,
2011-10-05,1.675,,,544758.0,1.675,,
2011-10-04,1.6315,,,415374.0,1.6315,,
2011-10-03,1.668,,,593319.0,1.668,,
2011-09-30,1.6675,,,1112330.0,1.6675,,
2011-09-29,1.7635,,,933586.0,1.7635,,
2011-09-28,1.771,,,56530.0,1.771,,
2011-09-27,1.7915,,,718225.0,1.7915,,
2011-09-26,1.7725,,,1077107.0,1.7725,,
2011-09-23,1.715,,,182872.0,1.715,,
2011-09-22,1.766,,,1025858.0,1.766,,
2011-09-21,1.8335,,,218919.0,1.8335,,
2011-09-20,1.841,,,93473.0,1.841,,
2011-09-19,1.821,,,194670.0,1.821,,
2011-09-16,1.879,,,145539.0,1.879,,
2011-09-15,1.8655,,,499119.0,1.8655,,
2011-09-14,1.919,,,163593.0,1.919,,
2011-09-13,1.9255,,,218777.0,1.9255,,
2011-09-12,1.956,,,121391.0,1.956,,
2011-09-09,1.986,,,416598.0,1.986,,
2011-09-08,2.012,,,37601.0,2.012,,
2011-09-07,2.046,,,266219.0,2.046,,
2011-09-06,2.037,,,698310.0,2.037,,
2011-09-05,2.0755,,,120377.0,2.0755,,
2011-09-02,2.0995,,,409316.0,2.0995,,
2011-09-01,2.1085,,,564778.0,2.1085,,
2011-08-31,2.1295,,,173313.0,2.1295,,
2011-08-30,2.1315,,,1411875.0,2.1315,,
2011-08-26,2.15,,,146099.0,2.15,,
2011-08-25,2.119,,,384643.0,2.119,,
2011-08-24,2.1395,,,1347571.0,2.1395,,
2011-08-23,2.114,,,335811.0,2.114,,
2011-08-22,2.0885,,,612917.0,2.0885,,
2011-08-19,2.0355,,,109311.0,2.0355,,
2011-08-18,1.999,,,1184956.0,1.999,,
2011-08-17,2.0595,,,1191430.0,2.0595,,
2011-08-16,2.026,,,83394.0,2.026,,
2011-08-15,2.014,,,1143590.0,2.014,,
2011-08-12,2.0065,,,197101.0,2.0065,,
2011-08-11,1.983,,,1239275.0,1.983,,
2011-08-10,1.937,,,436775.0,1.937,,
2011-08-09,1.9295,,,192616.0,1.9295,,
2011-08-08,1.875,,,1003869.0,1.875,,
2011-08-05,1.9205,,,594322.0,1.9205,,
2011-08-04,1.988,,,1010449.0,1.988,,
2011-08-03,2.024,,,549061.0,2.024,,
2011-08-02,1.9165,,,1100637.0,1.9165,,
2011-08-01,1.961,,,373927.0,1.961,,
2011-07-29,1.9465,,,214426.0,1.9465,,
2011-07-28,2.026,,,485569.0,2.026,,
2011-07-27,2.007,,,420852.0,2.007,,
2011-07-26,1.945,,,266428.0,1.945,,
2011-07-25,1.941,,,83959.0,1.941,,
2011-07-22,1.939,,,214491.0,1.939,,
2011-07-21,1.958,,,102601.0,1.958,,
2011-07-20,2.0055,,,236690.0,2.0055,,
2011-07-19,2.032,,,358862.0,2.032,,
2011-07-18,1.945,,,440779.0,1.945,,
2011-07-15,2.0355,,,584110.0,2.0355,,
2011-07-14,1.994,,,931395.0,1.994,,
2011-07-13,2.009,,,1634114.0,2.009,,
2011-07-12,1.831,,,763973.0,1.831,,
2011-07-11,1.817,,,1484330.0,1.817,,
2011-07-08,1.86,,,533066.0,1.86,,
2011-07-07,1.799,,,411255.0,1.799,,
2011-07-06,1.7925,,,1564453.0,1.7925,,
2011-07-05,1.8,,,1104716.0,1.8,,
2011-07-04,1.7835,,,252937.0,1.7835,,
2011-07-01,1.7565,,,2004578.0,1.7565,,
2011-06-30,1.781,,,2568071.0,1.781,,
2011-06-29,1.9345,,,1336835.0,1.9345,,
2011-06-28,1.9055,,,1659194.0,1.9055,,
2011-06-27,1.845,,,1482952.0,1.845,,
2011-06-24,1.9065,,,532544.0,1.9065,,
2011-06-23,1.868,,,607907.0,1.868,,
2011-06-22,1.942,,,699709.0,1.942,,
2011-06-21,2.0275,,,565293.0,2.0275,,
2011-06-20,2.0,,,753399.0,2.0,,
2011-06-17,2.0335,,,1019733.0,2.0335,,
2011-06-16,2.1015,,,736414.0,2.1015,,
2011-06-15,2.129,,,878913.0,2.129,,
2011-06-14,2.207,,,126000.0,2.207,,
2011-06-13,2.232,,,1057273.0,2.232,,
2011-06-10,2.242,,,390495.0,2.242,,
2011-06-09,2.2435,,,279217.0,2.2435,,
2011-06-08,2.2505,,,2808806.0,2.2505,,
2011-06-07,2.223,,,928395.0,2.223,,
2011-06-06,2.289,,,1120234.0,2.289,,
2011-06-03,2.2955,,,2611212.0,2.2955,,
2011-06-02,2.31,,,47350.0,2.31,,
2011-06-01,2.321,,,925417.0,2.321,,
2011-05-31,2.384,,,584111.0,2.384,,
2011-05-27,2.481,,,174341.0,2.481,,
2011-05-26,2.483,,,99038.0,2.483,,
2011-05-25,2.3935,,,372661.0,2.3935,,
2011-05-24,2.389,,,388053.0,2.389,,
2011-05-23,2.3865,,,718038.0,2.3865,,
2011-05-20,2.443,,,1198231.0,2.443,,
2011-05-19,2.4515,,,2162962.0,2.4515,,
2011-05-18,2.4015,,,5585378.0,2.4015,,
2011-05-17,2.2444,,,160340.0,2.2444,,
2011-05-16,2.222,,,977766.0,2.222,,
2011-05-13,2.223,,,237343.0,2.223,,
2011-05-12,2.2114,,,3353691.0,2.2114,,
2011-05-11,2.347,,,2661731.0,2.347,,
2011-05-10,2.433,,,1390713.0,2.433,,
2011-05-09,2.3664,,,1999174.0,2.3664,,
2011-05-06,2.299,,,1751709.0,2.299,,
2011-05-05,2.2715,,,1386690.0,2.2715,,
2011-05-04,2.328,,,1610176.0,2.328,,
2011-05-03,2.3959,,,666799.0,2.3959,,
2011-04-28,2.38,,,807224.0,2.38,,
2011-04-27,2.4895,,,590865.0,2.4895,,
2011-04-26,2.5855,,,610645.0,2.5855,,
2011-04-21,2.496,,,363175.0,2.496,,
2011-04-20,2.5104,,,1545319.0,2.5104,,
2011-04-19,2.483,,,683415.0,2.483,,
2011-04-18,2.4385,,,540577.0,2.4385,,
2011-04-15,2.339,,,864116.0,2.339,,
2011-04-14,2.327,,,269063.0,2.327,,
2011-04-13,2.393,,,2269813.0,2.393,,
2011-04-12,2.3935,,,377190.0,2.3935,,
2011-04-11,2.5099,,,385432.0,2.5099,,
2011-04-08,2.4335,,,893944.0,2.4335,,
2011-04-07,2.4244,,,1085461.0,2.4244,,
2011-04-06,2.457,,,1569717.0,2.457,,
2011-04-05,2.4745,,,3807475.0,2.4745,,
2011-04-04,2.449,,,1153054.0,2.449,,
2011-04-01,2.389,,,2400942.0,2.389,,
2011-03-31,2.274,,,1172971.0,2.274,,
2011-03-30,2.306,,,565028.0,2.306,,
2011-03-29,2.3175,,,257130.0,2.3175,,
2011-03-28,2.2995,,,416915.0,2.2995,,
2011-03-25,2.3035,,,930789.0,2.3035,,
2011-03-24,2.3265,,,3351286.0,2.3265,,
2011-03-23,2.252,,,1995816.0,2.252,,
2011-03-22,2.2635,,,536163.0,2.2635,,
2011-03-21,2.2855,,,991888.0,2.2855,,
2011-03-18,2.3115,,,2081139.0,2.3115,,
2011-03-17,2.247,,,594368.0,2.247,,
2011-03-16,2.0995,,,5007923.0,2.0995,,
2011-03-15,2.152,,,628518.0,2.152,,
2011-03-14,2.267,,,717584.0,2.267,,
2011-03-11,2.291,,,2955546.0,2.291,,
2011-03-10,2.347,,,1068617.0,2.347,,
2011-03-09,2.424,,,302211.0,2.424,,
2011-03-08,2.51,,,2370835.0,2.51,,
2011-03-07,2.5575,,,3727299.0,2.5575,,
2011-03-04,2.595,,,661843.0,2.595,,
2011-03-03,2.591,,,333930.0,2.591,,
2011-03-02,2.572,,,1853758.0,2.572,,
2011-03-01,2.536,,,149693.0,2.536,,
2011-02-28,2.528,,,782004.0,2.528,,
2011-02-25,2.562,,,529714.0,2.562,,
2011-02-24,2.461,,,1800576.0,2.461,,
2011-02-23,2.5165,,,3273063.0,2.5165,,
2011-02-22,2.563,,,4777113.0,2.563,,
2011-02-21,2.7,,,919264.0,2.7,,
2011-02-18,2.771,,,780720.0,2.771,,
2011-02-17,2.751,,,673320.0,2.751,,
2011-02-16,2.718,,,503630.0,2.718,,
2011-02-15,2.777,,,466964.0,2.777,,
2011-02-14,2.873,,,963062.0,2.873,,
2011-02-11,2.815,,,601385.0,2.815,,
2011-02-10,2.8859,,,2566147.0,2.8859,,
2011-02-09,2.878,,,429945.0,2.878,,
2011-02-08,2.853,,,129289.0,2.853,,
2011-02-07,2.821,,,578072.0,2.821,,
2011-02-04,2.792,,,389088.0,2.792,,
2011-02-03,2.823,,,630700.0,2.823,,
2011-02-02,2.785,,,363711.0,2.785,,
2011-02-01,2.738,,,178273.0,2.738,,
2011-01-31,2.754,,,91618.0,2.754,,
2011-01-28,2.724,,,462930.0,2.724,,
2011-01-27,2.776,,,562957.0,2.776,,
2011-01-26,2.792,,,2025481.0,2.792,,
2011-01-25,2.722,,,488890.0,2.722,,
2011-01-24,2.713,,,2016913.0,2.713,,
2011-01-21,2.684,,,266016.0,2.684,,
2011-01-20,2.563,,,724276.0,2.563,,
2011-01-19,2.631,,,479672.0,2.631,,
2011-01-18,2.584,,,1546248.0,2.584,,
2011-01-17,2.546,,,133745.0,2.546,,
2011-01-14,2.5169,,,2142552.0,2.5169,,
2011-01-13,2.533,,,292831.0,2.533,,
2011-01-12,2.54,,,349454.0,2.54,,
2011-01-11,2.516,,,193181.0,2.516,,
2011-01-10,2.544,,,147948.0,2.544,,
2011-01-07,2.57,,,164238.0,2.57,,
2011-01-06,2.609,,,100647.0,2.609,,
2011-01-05,2.599,,,127797.0,2.599,,
2011-01-04,2.625,,,1202887.0,2.625,,
2010-12-31,2.567,,,17990.0,2.567,,
2010-12-30,2.558,,,637880.0,2.558,,
2010-12-29,2.601,,,176576.0,2.601,,
2010-12-24,2.535,,,4491.0,2.535,,
2010-12-23,2.564,,,307005.0,2.564,,
2010-12-22,2.505,,,61550.0,2.505,,
2010-12-21,2.513,,,407643.0,2.513,,
2010-12-20,2.532,,,77818.0,2.532,,
2010-12-17,2.454,,,144163.0,2.454,,
2010-12-16,2.481,,,68700.0,2.481,,
2010-12-15,2.522,,,235165.0,2.522,,
2010-12-14,2.492,,,334902.0,2.492,,
2010-12-13,2.544,,,113418.0,2.544,,
2010-12-10,2.56,,,197594.0,2.56,,
2010-12-09,2.565,,,150065.0,2.565,,
2010-12-08,2.57,,,1332373.0,2.57,,
2010-12-07,2.585,,,1410143.0,2.585,,
2010-12-06,2.57,,,2490501.0,2.57,,
2010-12-03,2.543,,,1583538.0,2.543,,
2010-12-02,2.469,,,1076858.0,2.469,,
2010-12-01,2.398,,,1222404.0,2.398,,
2010-11-30,2.266,,,303800.0,2.266,,
2010-11-29,2.263,,,329750.0,2.263,,
2010-11-26,2.255,,,342473.0,2.255,,
2010-11-25,2.24,,,149742.0,2.24,,
2010-11-24,2.255,,,162340.0,2.255,,
2010-11-23,2.218,,,72464.0,2.218,,
2010-11-22,2.258,,,187061.0,2.258,,
2010-11-19,2.255,,,508559.0,2.255,,
2010-11-18,2.244,,,214809.0,2.244,,
2010-11-17,2.219,,,738137.0,2.219,,
2010-11-16,2.234,,,268562.0,2.234,,
2010-11-15,2.342,,,88211.0,2.342,,
2010-11-12,2.386,,,110604.0,2.386,,
2010-11-11,2.447,,,446973.0,2.447,,
2010-11-10,2.461,,,134252.0,2.461,,
2010-11-09,2.562,,,1005588.0,2.562,,
2010-11-08,2.519,,,425790.0,2.519,,
2010-11-05,2.487,,,467208.0,2.487,,
2010-11-04,2.464,,,2226761.0,2.464,,
2010-11-03,2.394,,,496502.0,2.394,,
2010-11-02,2.396,,,118096.0,2.396,,
2010-11-01,2.45,,,223488.0,2.45,,
2010-10-29,2.499,,,294373.0,2.499,,
2010-10-28,2.487,,,379908.0,2.487,,
2010-10-27,2.431,,,212467.0,2.431,,
2010-10-26,2.379,,,101050.0,2.379,,
2010-10-25,2.343,,,193465.0,2.343,,
2010-10-22,2.307,,,142156.0,2.307,,
2010-10-21,2.334,,,159790.0,2.334,,
2010-10-20,2.337,,,133811.0,2.337,,
2010-10-19,2.341,,,258232.0,2.341,,
2010-10-18,2.399,,,164269.0,2.399,,
2010-10-15,2.425,,,327309.0,2.425,,
2010-10-14,2.435,,,345482.0,2.435,,
2010-10-12,2.458,,,447262.0,2.458,,
2010-10-11,2.452,,,615937.0,2.452,,
2010-10-08,2.48,,,323269.0,2.48,,
2010-10-07,2.312,,,231522.0,2.312,,
2010-10-06,2.293,,,454677.0,2.293,,
2010-10-05,2.292,,,100124.0,2.292,,
2010-10-04,2.255,,,960458.0,2.255,,
2010-10-01,2.298,,,478378.0,2.298,,
2010-09-30,2.284,,,680191.0,2.284,,
2010-09-29,2.307,,,1767000.0,2.307,,
2010-09-28,2.398,,,144861.0,2.398,,
2010-09-27,2.454,,,300080.0,2.454,,
2010-09-24,2.438,,,81795.0,2.438,,
2010-09-23,2.451,,,197915.0,2.451,,
2010-09-22,2.505,,,264757.0,2.505,,
2010-09-21,2.518,,,429064.0,2.518,,
2010-09-20,2.56,,,564306.0,2.56,,
2010-09-17,2.518,,,828775.0,2.518,,
2010-09-16,2.482,,,381602.0,2.482,,
2010-09-15,2.547,,,236961.0,2.547,,
2010-09-14,2.565,,,700077.0,2.565,,
2010-09-13,2.587,,,1019587.0,2.587,,
2010-09-10,2.52,,,569585.0,2.52,,
2010-09-09,2.514,,,174105.0,2.514,,
2010-09-08,2.513,,,256185.0,2.513,,
2010-09-07,2.54,,,578654.0,2.54,,
2010-09-06,2.568,,,672605.0,2.568,,
2010-09-03,2.535,,,414224.0,2.535,,
2010-09-02,2.484,,,880564.0,2.484,,
2010-09-01,2.424,,,132013.0,2.424,,
2010-08-31,2.446,,,462894.0,2.446,,
2010-08-27,2.414,,,300612.0,2.414,,
2010-08-26,2.401,,,63946.0,2.401,,
2010-08-25,2.372,,,219176.0,2.372,,
2010-08-24,2.479,,,555445.0,2.479,,
2010-08-23,2.51,,,711141.0,2.51,,
2010-08-20,2.448,,,977392.0,2.448,,
2010-08-19,2.487,,,1074337.0,2.487,,
2010-08-18,2.398,,,5740784.0,2.398,,
2010-08-17,2.428,,,293075.0,2.428,,
2010-08-16,2.516,,,453666.0,2.516,,
2010-08-13,2.589,,,98980.0,2.589,,
2010-08-12,2.604,,,2476832.0,2.604,,
2010-08-11,2.509,,,583273.0,2.509,,
2010-08-10,2.569,,,1310988.0,2.569,,
2010-08-09,2.598,,,2842797.0,2.598,,
2010-08-06,2.713,,,4851479.0,2.713,,
2010-08-05,2.826,,,5077611.0,2.826,,
2010-08-04,2.577,,,2058623.0,2.577,,
2010-08-03,2.455,,,1035808.0,2.455,,
2010-08-02,2.529,,,6490665.0,2.529,,
2010-07-30,2.358,,,1350056.0,2.358,,
2010-07-29,2.263,,,423049.0,2.263,,
2010-07-28,2.217,,,311313.0,2.217,,
2010-07-27,2.147,,,286250.0,2.147,,
2010-07-26,2.12,,,210668.0,2.12,,
2010-07-23,2.16,,,159627.0,2.16,,
2010-07-22,2.1625,,,422418.0,2.1625,,
2010-07-21,2.1275,,,1625919.0,2.1275,,
2010-07-20,2.085,,,384702.0,2.085,,
2010-07-19,2.095,,,384410.0,2.095,,
2010-07-16,2.1025,,,1790992.0,2.1025,,
2010-07-15,2.1225,,,1485259.0,2.1225,,
2010-07-14,2.0175,,,546708.0,2.0175,,
2010-07-13,1.95,,,309543.0,1.95,,
2010-07-12,1.935,,,407683.0,1.935,,
2010-07-09,1.935,,,842266.0,1.935,,
2010-07-08,1.9275,,,256147.0,1.9275,,
2010-07-07,1.885,,,592128.0,1.885,,
2010-07-06,1.875,,,86962.0,1.875,,
2010-07-05,1.82,,,114973.0,1.82,,
2010-07-02,1.83,,,909947.0,1.83,,
2010-07-01,1.755,,,426861.0,1.755,,
2010-06-30,1.725,,,28700.0,1.725,,
2010-06-29,1.6625,,,483980.0,1.6625,,
2010-06-28,1.6675,,,36297.0,1.6675,,
2010-06-25,1.71,,,131448.0,1.71,,
2010-06-24,1.735,,,37550.0,1.735,,
2010-06-23,1.74,,,20324.0,1.74,,
2010-06-22,1.71,,,62703.0,1.71,,
2010-06-21,1.7175,,,1652765.0,1.7175,,
2010-06-18,1.75,,,76301.0,1.75,,
2010-06-17,1.7225,,,78348.0,1.7225,,
2010-06-16,1.735,,,201951.0,1.735,,
2010-06-15,1.6825,,,156199.0,1.6825,,
2010-06-14,1.6975,,,187688.0,1.6975,,
2010-06-11,1.61,,,238412.0,1.61,,
2010-06-10,1.625,,,153037.0,1.625,,
2010-06-09,1.6325,,,42173.0,1.6325,,
2010-06-08,1.635,,,34457.0,1.635,,
2010-06-07,1.6375,,,249345.0,1.6375,,
2010-06-04,1.6525,,,68123.0,1.6525,,
2010-06-03,1.6625,,,283338.0,1.6625,,
2010-06-02,1.6925,,,168120.0,1.6925,,
2010-06-01,1.7075,,,233647.0,1.7075,,
2010-05-28,1.78,,,117234.0,1.78,,
2010-05-27,1.765,,,331299.0,1.765,,
2010-05-26,1.7275,,,79455.0,1.7275,,
2010-05-25,1.74,,,495669.0,1.74,,
2010-05-24,1.78,,,129328.0,1.78,,
